ckan_id,movie_id,title,full_title,release_year,genres,entity_id
12630,98631,"Day He Arrives, The (Book chon bang hyang)","Day He Arrives, The (Book chon bang hyang) (2011)",2011.0,"['Drama', 'Romance']",12630
12631,98633,My Lucky Stars (Fuk sing go jiu),My Lucky Stars (Fuk sing go jiu) (1985),1985.0,"['Action', 'Comedy']",12631
12632,98693,"Yes, But... (Oui, mais...)","Yes, But... (Oui, mais...) (2001)",2001.0,"['Comedy', 'Drama', 'Romance']",12632
12633,98699,"Season for Miracles, A","Season for Miracles, A (1999)",1999.0,"['Children', 'Romance']",12633
12634,98755,1911 (Xinhai geming),1911 (Xinhai geming) (2011),2011.0,"['Action', 'Adventure', 'Drama', 'War']",12634
12635,98766,Carol Channing: Larger Than Life,Carol Channing: Larger Than Life (2012),2012.0,"['Comedy', 'Documentary', 'Musical']",12635
12636,98786,Snowmageddon,Snowmageddon (2011),2011.0,"['Adventure', 'Fantasy']",12636
12637,98788,Stand Up and Fight,Stand Up and Fight (1939),1939.0,"['Drama', 'Romance', 'Western']",12637
12638,98795,Jazz,Jazz (2001),2001.0,['Documentary'],12638
12639,98799,"Liar's Autobiography: The Untrue Story of Monty Python's Graham Chapman, A","Liar's Autobiography: The Untrue Story of Monty Python's Graham Chapman, A (2012)",2012.0,"['Animation', 'Comedy']",12639
12640,98805,Miss Annie Rooney,Miss Annie Rooney (1942),1942.0,['Drama'],12640
12641,98807,Mr. Belvedere Goes to College,Mr. Belvedere Goes to College (1949),1949.0,['Comedy'],12641
12642,98809,"Hobbit: An Unexpected Journey, The","Hobbit: An Unexpected Journey, The (2012)",2012.0,"['Adventure', 'Fantasy', 'IMAX']",12642
12643,98821,Born to Defense (Zhong hua ying xiong),Born to Defense (Zhong hua ying xiong) (1986),1986.0,"['Action', 'War']",12643
12644,98834,"Fitzgerald Family Christmas, The","Fitzgerald Family Christmas, The (2012)",2012.0,['Drama'],12644
12645,98836,Hyde Park on Hudson,Hyde Park on Hudson (2012),2012.0,"['Comedy', 'Drama']",12645
12646,98838,Lay the Favorite,Lay the Favorite (2012),2012.0,['Comedy'],12646
12647,98842,All's Faire in Love,All's Faire in Love (2009),2009.0,['Comedy'],12647
12648,98845,Crooked Arrows,Crooked Arrows (2012),2012.0,['Drama'],12648
12649,98852,Once Upon a Time in China and America (Wong Fei Hung: Chi sai wik hung see),Once Upon a Time in China and America (Wong Fei Hung: Chi sai wik hung see) (1997) ,1997.0,"['Action', 'Adventure', 'Western']",12649
12650,98911,"After Fall, Winter","After Fall, Winter (2011)",2011.0,['Drama'],12650
12651,98913,Violeta Went to Heaven (Violeta se fue a los cielos),Violeta Went to Heaven (Violeta se fue a los cielos) (2011),2011.0,['Drama'],12651
12652,98927,Two in the Wave,Two in the Wave (2010),2010.0,['Documentary'],12652
12653,98933,Yossi (Ha-Sippur Shel Yossi),Yossi (Ha-Sippur Shel Yossi) (2012),2012.0,"['Drama', 'Romance']",12653
12654,98938,"Last Rites of Joe May, The","Last Rites of Joe May, The (2011)",2011.0,['Drama'],12654
12655,98941,100 Ways to Murder Your Wife (Sha qi er ren zu),100 Ways to Murder Your Wife (Sha qi er ren zu) (1986),1986.0,['Comedy'],12655
12656,98956,Barfi!,Barfi! (2012),2012.0,"['Comedy', 'Drama', 'Romance']",12656
12657,98961,Zero Dark Thirty,Zero Dark Thirty (2012),2012.0,"['Action', 'Drama', 'Thriller']",12657
12658,98965,Consuming Spirits,Consuming Spirits (2012),2012.0,"['Animation', 'Comedy', 'Drama', 'Mystery']",12658
12659,98973,Chasing Ice,Chasing Ice (2012),2012.0,['Documentary'],12659
12660,98975,Antiviral,Antiviral (2012),2012.0,"['Horror', 'Sci-Fi', 'Thriller']",12660
12661,98989,Ghost Machine,Ghost Machine (2010),2010.0,"['Action', 'Sci-Fi', 'Thriller']",12661
12662,98994,"Immortal Story, The (Histoire immortelle)","Immortal Story, The (Histoire immortelle) (1968)",1968.0,['Drama'],12662
12663,98996,Filming 'Othello',Filming 'Othello' (1978),1978.0,['Documentary'],12663
12664,99007,Warm Bodies,Warm Bodies (2013),2013.0,"['Comedy', 'Horror', 'Romance']",12664
12665,99012,"Gay Bed and Breakfast of Terror, The","Gay Bed and Breakfast of Terror, The (2007)",2007.0,"['Comedy', 'Horror']",12665
12666,99014,Dororo,Dororo (2007),2007.0,"['Adventure', 'Fantasy']",12666
12667,99020,Let Fury Have the Hour,Let Fury Have the Hour (2012),2012.0,['Documentary'],12667
12668,99024,Asylum Blackout,Asylum Blackout (2011),2011.0,"['Horror', 'Thriller']",12668
12669,99026,Fresh Bait (L'appât),Fresh Bait (L'appât) (1995) ,1995.0,"['Crime', 'Drama']",12669
12670,99041,Young & Wild (Joven y alocada),Young & Wild (Joven y alocada) (2012),2012.0,['Drama'],12670
12671,99054,"Ring Finger, The (L'annulaire)","Ring Finger, The (L'annulaire) (2005)",2005.0,['Drama'],12671
12672,99056,"Count Yorga, Vampire","Count Yorga, Vampire (1970)",1970.0,"['Drama', 'Horror', 'Romance']",12672
12673,99058,"Comedy, The","Comedy, The (2012)",2012.0,['Drama'],12673
12674,99061,7 Khoon Maaf,7 Khoon Maaf (2011),2011.0,"['Drama', 'Mystery', 'Thriller']",12674
12675,99085,Our Little Girl,Our Little Girl (1935),1935.0,"['Comedy', 'Drama', 'Romance']",12675
12676,99103,Stevie Nicks: Live at Red Rocks,Stevie Nicks: Live at Red Rocks (1987),1987.0,"['Documentary', 'Musical']",12676
12677,99106,"Guilt Trip, The","Guilt Trip, The (2012)",2012.0,['Comedy'],12677
12678,99108,"Girl on a Motorcycle, The","Girl on a Motorcycle, The (1968)",1968.0,"['Drama', 'Romance']",12678
12679,99110,Save the Date,Save the Date (2012),2012.0,"['Comedy', 'Romance']",12679
12680,99112,Jack Reacher,Jack Reacher (2012),2012.0,"['Action', 'Crime', 'Thriller']",12680
12681,99114,Django Unchained,Django Unchained (2012),2012.0,"['Action', 'Drama', 'Western']",12681
12682,99117,This Is 40,This Is 40 (2012),2012.0,['Drama'],12682
12683,99122,I Bought a Vampire Motorcycle,I Bought a Vampire Motorcycle (1990),1990.0,"['Comedy', 'Horror']",12683
12684,99126,"Public Woman, The (Femme publique, La)","Public Woman, The (Femme publique, La) (1984)",1984.0,['Drama'],12684
12685,99130,Ice Cream Man,Ice Cream Man (1995),1995.0,"['Comedy', 'Horror']",12685
12686,99143,Cirque du Soleil: Worlds Away,Cirque du Soleil: Worlds Away (2012),2012.0,"['Fantasy', 'IMAX']",12686
12687,99173,"Bobo, The","Bobo, The (1967)",1967.0,['Comedy'],12687
12688,99180,Minecraft: The Story of Mojang,Minecraft: The Story of Mojang (2012),2012.0,['Documentary'],12688
12689,99182,Spring Break Shark Attack,Spring Break Shark Attack (2005),2005.0,"['Adventure', 'Drama', 'Horror']",12689
12690,99210,Seven Ways from Sundown,Seven Ways from Sundown (1960),1960.0,"['Action', 'Adventure', 'Western']",12690
12691,99249,"Marine Story, A","Marine Story, A (2010)",2010.0,['Drama'],12691
12692,99251,Malibu High,Malibu High (1979),1979.0,"['Comedy', 'Crime']",12692
12693,99258,Who Wants to Kill Jessie? (Kdo chce zabít Jessii?),Who Wants to Kill Jessie? (Kdo chce zabít Jessii?) (1966),1966.0,"['Comedy', 'Sci-Fi']",12693
12694,99260,Jerusalem Countdown,Jerusalem Countdown (2011),2011.0,['Thriller'],12694
12695,99270,Stand Up and Cheer!,Stand Up and Cheer! (1934),1934.0,"['Comedy', 'Musical']",12695
12696,99276,Susannah of the Mounties,Susannah of the Mounties (1939),1939.0,['Drama'],12696
12697,99279,11 Flowers (Wo 11),11 Flowers (Wo 11) (2011),2011.0,['Drama'],12697
12698,99287,Quatre garçons pleins d'avenir,Quatre garçons pleins d'avenir (1997),1997.0,['Comedy'],12698
12699,99296,Would You Rather,Would You Rather (2012),2012.0,"['Horror', 'Thriller']",12699
12700,99305,Kumaré,Kumaré (2011),2011.0,['Documentary'],12700
12701,99308,Lady Oscar,Lady Oscar (1979),1979.0,['Drama'],12701
12702,99314,That Hagen Girl,That Hagen Girl (1947),1947.0,['Drama'],12702
12703,99317,Holiday Wishes,Holiday Wishes (2006),2006.0,"['Children', 'Comedy', 'Drama']",12703
12704,99320,Maximum Conviction,Maximum Conviction (2012),2012.0,"['Action', 'Adventure', 'Thriller']",12704
12705,99331,Xtro 3: Watch the Skies,Xtro 3: Watch the Skies (1995),1995.0,"['Horror', 'Sci-Fi']",12705
12706,99337,Foreign Intrigue,Foreign Intrigue (1956),1956.0,['Thriller'],12706
12707,99347,"Glenn, the Flying Robot","Glenn, the Flying Robot (2010)",2010.0,['Sci-Fi'],12707
12708,99355,"Woodmans, The","Woodmans, The (2010)",2010.0,['Documentary'],12708
12709,99367,Holiday in Handcuffs,Holiday in Handcuffs (2007),2007.0,"['Comedy', 'Romance']",12709
12710,99371,Camp Rock 2: The Final Jam,Camp Rock 2: The Final Jam (2010),2010.0,"['Comedy', 'Musical', 'Romance']",12710
12711,99373,StreetDance 3D,StreetDance 3D (2010),2010.0,"['Drama', 'Romance']",12711
12712,99380,"New Barbarians, The (I nuovi barbari)","New Barbarians, The (I nuovi barbari) (1983)",1983.0,"['Action', 'Sci-Fi', 'Thriller', 'Western']",12712
12713,99384,How to Stop Being a Loser,How to Stop Being a Loser (2011),2011.0,['Comedy'],12713
12714,99389,Thanksgiving Family Reunion (National Lampoon's Holiday Reunion),Thanksgiving Family Reunion (National Lampoon's Holiday Reunion) (2003),2003.0,['Comedy'],12714
12715,99395,Time of Roses (Ruusujen aika),Time of Roses (Ruusujen aika) (1969),1969.0,['Sci-Fi'],12715
12716,99397,Lipton Cockton in the Shadows of Sodoma,Lipton Cockton in the Shadows of Sodoma (1995),1995.0,"['Drama', 'Mystery', 'Sci-Fi']",12716
12717,99400,"Midsummer Night's Party, A (Midsummer of Love, A) (Sommaren med Göran)","Midsummer Night's Party, A (Midsummer of Love, A) (Sommaren med Göran) (2009)",2009.0,['Comedy'],12717
12718,99402,Alois Nebel,Alois Nebel (2011),2011.0,"['Animation', 'Crime', 'War']",12718
12719,99413,Juan of the Dead (Juan de los Muertos),Juan of the Dead (Juan de los Muertos) (2011),2011.0,"['Comedy', 'Horror']",12719
12720,99417,Sexy Baby,Sexy Baby (2012),2012.0,['Documentary'],12720
12721,99434,Snow on Tha Bluff,Snow on Tha Bluff (2011),2011.0,"['Crime', 'Drama']",12721
12722,99437,John Dies at the End,John Dies at the End (2012),2012.0,"['Comedy', 'Fantasy', 'Horror']",12722
12723,99439,Vidal Sassoon: The Movie,Vidal Sassoon: The Movie (2010),2010.0,['Documentary'],12723
12724,99444,Blonde Ice,Blonde Ice (1948),1948.0,['Film-Noir'],12724
12725,99446,Ultrasuede: In Search of Halston,Ultrasuede: In Search of Halston (2010),2010.0,['Documentary'],12725
12726,99448,Trek Nation,Trek Nation (2010),2010.0,['Documentary'],12726
12727,99452,Wish Me Away,Wish Me Away (2011),2011.0,['Documentary'],12727
12728,99468,"Central Park Five, The","Central Park Five, The (2012)",2012.0,['Documentary'],12728
12729,99478,FDR: American Badass!,FDR: American Badass! (2012),2012.0,"['Action', 'Comedy']",12729
12730,99491,Booker's Place: A Mississippi Story,Booker's Place: A Mississippi Story (2012),2012.0,"['Documentary', 'Mystery']",12730
12731,99493,Girl Walk: All Day,Girl Walk: All Day (2011),2011.0,['Musical'],12731
12732,99497,Just Ask My Children,Just Ask My Children (2001),2001.0,['Drama'],12732
12733,99499,Never Too Young to Die,Never Too Young to Die (1986),1986.0,"['Action', 'Adventure', 'Drama']",12733
12734,99502,"Remember the Daze (Beautiful Ordinary, The)","Remember the Daze (Beautiful Ordinary, The) (2007)",2007.0,"['Comedy', 'Drama']",12734
12735,99515,Yesterday's Enemy,Yesterday's Enemy (1959),1959.0,"['Drama', 'War']",12735
12736,99530,Rurouni Kenshin (Rurôni Kenshin: Meiji kenkaku roman tan),Rurouni Kenshin (Rurôni Kenshin: Meiji kenkaku roman tan) (2012),2012.0,"['Action', 'Drama']",12736
12737,99537,Extracted,Extracted (2012),2012.0,"['Drama', 'Sci-Fi']",12737
12738,99549,Mansome,Mansome (2012),2012.0,['Documentary'],12738
12739,99564,"Big Street, The","Big Street, The (1942)",1942.0,"['Drama', 'Romance']",12739
12740,99570,Kenji Mizoguchi: The Life of a Film Director (Aru eiga-kantoku no shogai),Kenji Mizoguchi: The Life of a Film Director (Aru eiga-kantoku no shogai) (1975),1975.0,['Documentary'],12740
12741,99572,Cornelis,Cornelis (2010),2010.0,['Drama'],12741
12742,99591,Neo Ned,Neo Ned (2005),2005.0,"['Drama', 'Romance']",12742
12743,99594,Offender,Offender (2012),2012.0,"['Crime', 'Thriller']",12743
12744,99598,Confessions of a Window Cleaner,Confessions of a Window Cleaner (1974),1974.0,['Comedy'],12744
12745,99600,"Man Who Haunted Himself, The","Man Who Haunted Himself, The (1970)",1970.0,"['Drama', 'Fantasy', 'Horror', 'Mystery', 'Thriller']",12745
12746,99602,Dakota Skye,Dakota Skye (2008),2008.0,"['Drama', 'Romance']",12746
12747,99604,"Demon in My View, A (Der Mann nebenan)","Demon in My View, A (Der Mann nebenan) (1991)",1991.0,"['Horror', 'Thriller']",12747
12748,99611,Confessions of a Pop Performer,Confessions of a Pop Performer (1975),1975.0,['Comedy'],12748
12749,99613,Private Romeo,Private Romeo (2011),2011.0,['Drama'],12749
12750,99615,Role/Play,Role/Play (2010),2010.0,['Drama'],12750
12751,99631,I Know What I Saw,I Know What I Saw (2009),2009.0,['Documentary'],12751
12752,99633,"Sweeney, The","Sweeney, The (2012)",2012.0,"['Action', 'Crime']",12752
12753,99636,English Vinglish,English Vinglish (2012),2012.0,"['Comedy', 'Drama']",12753
12754,99642,Tiny Toon Adventures: How I Spent My Vacation,Tiny Toon Adventures: How I Spent My Vacation (1992),1992.0,"['Adventure', 'Animation', 'Comedy']",12754
12755,99644,Trapped in the Closet: Chapters 1-12,Trapped in the Closet: Chapters 1-12 (2005),2005.0,"['Drama', 'Musical']",12755
12756,99659,"Sea of Grass, The","Sea of Grass, The (1947)",1947.0,"['Drama', 'Western']",12756
12757,99665,L'homme qui rit,L'homme qui rit (2012),2012.0,"['Drama', 'Fantasy', 'Romance']",12757
12758,99667,Excuse Me for Living,Excuse Me for Living (2012),2012.0,"['Comedy', 'Romance']",12758
12759,99671,Fragments of an Alms-Film (Fragmentos de um Filme-Esmola: A Sagrada Família),Fragments of an Alms-Film (Fragmentos de um Filme-Esmola: A Sagrada Família) (1972),1972.0,['Comedy'],12759
12760,99675,Eat Sleep Die (Äta sova dö),Eat Sleep Die (Äta sova dö) (2012),2012.0,['Drama'],12760
12761,99677,Dr. Bronner's Magic Soapbox,Dr. Bronner's Magic Soapbox (2006),2006.0,['Documentary'],12761
12762,99679,"Guns, Girls and Gambling","Guns, Girls and Gambling (2011)",2011.0,"['Crime', 'Thriller']",12762
12763,99687,"Dark Truth, A (Truth, The)","Dark Truth, A (Truth, The) (2012)",2012.0,"['Drama', 'Thriller']",12763
12764,99691,Odette Toulemonde,Odette Toulemonde (2006),2006.0,"['Comedy', 'Drama']",12764
12765,99706,"Hollywood Complex, The","Hollywood Complex, The (2011)",2011.0,['Documentary'],12765
12766,99708,"Shunning, The","Shunning, The (2011)",2011.0,['Drama'],12766
12767,99717,She Had to Say Yes,She Had to Say Yes (1933),1933.0,['Drama'],12767
12768,99719,Leave,Leave (2011),2011.0,"['Drama', 'Thriller']",12768
12769,99721,Texas Chainsaw 3D,Texas Chainsaw 3D (2013),2013.0,"['Horror', 'Mystery', 'Thriller']",12769
12770,99724,K-11,K-11 (2012),2012.0,"['Crime', 'Drama']",12770
12771,99726,Ex-Girlfriends,Ex-Girlfriends (2012),2012.0,"['Comedy', 'Drama']",12771
12772,99728,Gangster Squad,Gangster Squad (2013),2013.0,"['Action', 'Crime', 'Drama']",12772
12773,99731,Dabangg 2,Dabangg 2 (2012),2012.0,"['Action', 'Comedy', 'Drama', 'Musical', 'Romance']",12773
12774,99733,"Marsh, The","Marsh, The (2006)",2006.0,"['Horror', 'Thriller']",12774
12775,99735,Road to Redemption,Road to Redemption (2001),2001.0,"['Comedy', 'Drama']",12775
12776,99739,"Warrior and the Sorceress, The","Warrior and the Sorceress, The (1984)",1984.0,"['Action', 'Adventure', 'Fantasy', 'Sci-Fi']",12776
12777,99744,"Trouble with Bliss, The","Trouble with Bliss, The (2011)",2011.0,"['Comedy', 'Drama']",12777
12778,99746,"Samaritan, The","Samaritan, The (2012)",2012.0,"['Drama', 'Thriller']",12778
12779,99750,"Iceman, The","Iceman, The (2012)",2012.0,"['Crime', 'Drama', 'Thriller']",12779
12780,99754,Behind Blue Skies (Himlen är oskyldigt blå),Behind Blue Skies (Himlen är oskyldigt blå) (2010),2010.0,['Drama'],12780
12781,99756,Mad Ron's Prevues from Hell,Mad Ron's Prevues from Hell (1987),1987.0,"['Comedy', 'Horror']",12781
12782,99758,T.N.T.,T.N.T. (1997),1997.0,['Action'],12782
12783,99760,Secrets of the Tribe,Secrets of the Tribe (2010),2010.0,['Documentary'],12783
12784,99766,Superman/Shazam!: The Return of Black Adam (DC Showcase Original Shorts Collection),Superman/Shazam!: The Return of Black Adam (DC Showcase Original Shorts Collection) (2010),2010.0,"['Action', 'Adventure', 'Animation']",12784
12785,99787,"Haunted House, A","Haunted House, A (2013)",2013.0,"['Comedy', 'Horror']",12785
12786,99790,Sinners and Saints,Sinners and Saints (2010),2010.0,"['Action', 'Crime']",12786
12787,99795,Whores' Glory,Whores' Glory (2011),2011.0,['Documentary'],12787
12788,99798,Somewhere in Palilula (Undeva la Palilula),Somewhere in Palilula (Undeva la Palilula) (2012),2012.0,['Drama'],12788
12789,99800,"Fork in the Road, A","Fork in the Road, A (2010)",2010.0,"['Comedy', 'Crime']",12789
12790,99807,Planet of Snail,Planet of Snail (2011),2011.0,"['Documentary', 'Drama']",12790
12791,99811,Beware of Mr. Baker,Beware of Mr. Baker (2012),2012.0,['Documentary'],12791
12792,99813,"Batman: The Dark Knight Returns, Part 2","Batman: The Dark Knight Returns, Part 2 (2013)",2013.0,"['Action', 'Animation']",12792
12793,99815,Alphabet City,Alphabet City (1984),1984.0,"['Crime', 'Drama', 'Thriller']",12793
12794,99826,Cleanflix,Cleanflix (2009),2009.0,"['Crime', 'Documentary']",12794
12795,99828,"Unloved, The","Unloved, The (2009)",2009.0,['Drama'],12795
12796,99839,Paul Williams Still Alive,Paul Williams Still Alive (2011),2011.0,"['Comedy', 'Documentary', 'Musical']",12796
12797,99843,Mea Maxima Culpa: Silence in the House of God,Mea Maxima Culpa: Silence in the House of God (2012),2012.0,['Documentary'],12797
12798,99846,Everything or Nothing: The Untold Story of 007,Everything or Nothing: The Untold Story of 007 (2012),2012.0,['Documentary'],12798
12799,99853,Codependent Lesbian Space Alien Seeks Same,Codependent Lesbian Space Alien Seeks Same (2011),2011.0,"['Comedy', 'Romance', 'Sci-Fi']",12799
12800,99855,"World's Greatest Athlete, The","World's Greatest Athlete, The (1973)",1973.0,"['Comedy', 'Romance']",12800
12801,99859,Jesse Stone: Death in Paradise,Jesse Stone: Death in Paradise (2006),2006.0,"['Crime', 'Drama', 'Mystery']",12801
12802,99861,Jesse Stone: Sea Change,Jesse Stone: Sea Change (2007),2007.0,"['Crime', 'Drama']",12802
12803,99871,Jesse Stone: No Remorse,Jesse Stone: No Remorse (2010),2010.0,"['Crime', 'Mystery']",12803
12804,99873,Jesse Stone: Innocents Lost,Jesse Stone: Innocents Lost (2011),2011.0,"['Crime', 'Drama']",12804
12805,99875,Jesse Stone: Benefit of the Doubt,Jesse Stone: Benefit of the Doubt (2012),2012.0,"['Crime', 'Drama']",12805
12806,99889,Diana Vreeland: The Eye Has to Travel,Diana Vreeland: The Eye Has to Travel (2011),2011.0,['Documentary'],12806
12807,99893,Sangre de mi sangre (Padre Nuestro),Sangre de mi sangre (Padre Nuestro) (2007),2007.0,"['Drama', 'Thriller']",12807
12808,99906,Renoir,Renoir (2012),2012.0,"['Drama', 'Romance']",12808
12809,99917,Upstream Color,Upstream Color (2013),2013.0,"['Romance', 'Sci-Fi', 'Thriller']",12809
12810,99937,Outpost: Black Sun,Outpost: Black Sun (2012),2012.0,"['Action', 'Horror']",12810
12811,99957,Broken City,Broken City (2013),2013.0,"['Crime', 'Drama', 'Thriller']",12811
12812,99960,Nursery University,Nursery University (2008),2008.0,['Documentary'],12812
12813,99968,Ginger & Rosa,Ginger & Rosa (2012),2012.0,['Drama'],12813
12814,99986,Marina Abramovic: The Artist Is Present,Marina Abramovic: The Artist Is Present (2012),2012.0,['Documentary'],12814
12815,99989,Bonsái,Bonsái (2011),2011.0,['Drama'],12815
12816,99994,Thale,Thale (2012),2012.0,"['Action', 'Drama', 'Horror', 'Mystery']",12816
12817,99996,It's a Disaster,It's a Disaster (2012),2012.0,"['Comedy', 'Drama']",12817
12818,99999,Texas Across the River,Texas Across the River (1966),1966.0,"['Comedy', 'Western']",12818
12819,100010,Battle of Los Angeles,Battle of Los Angeles (2011),2011.0,"['Action', 'Sci-Fi']",12819
12820,100013,Jason Becker: Not Dead Yet,Jason Becker: Not Dead Yet (2012),2012.0,['Documentary'],12820
12821,100015,Chicago Massacre: Richard Speck,Chicago Massacre: Richard Speck (2007),2007.0,"['Crime', 'Drama', 'Thriller']",12821
12822,100017,Keep the Lights On,Keep the Lights On (2012),2012.0,['Drama'],12822
12823,100032,Beauty Is Embarrassing,Beauty Is Embarrassing (2012),2012.0,['Documentary'],12823
12824,100034,Girl Model,Girl Model (2011),2011.0,['Documentary'],12824
12825,100036,Crossfire Hurricane,Crossfire Hurricane (2012),2012.0,"['Documentary', 'Musical']",12825
12826,100042,"Guns of Fort Petticoat, The","Guns of Fort Petticoat, The (1957)",1957.0,"['War', 'Western']",12826
12827,100048,Omar Killed Me (Omar m'a tuer),Omar Killed Me (Omar m'a tuer) (2011),2011.0,"['Crime', 'Drama']",12827
12828,100052,Red Hook Summer,Red Hook Summer (2012),2012.0,['Drama'],12828
12829,100056,Die,Die (2010),2010.0,['Thriller'],12829
12830,100058,Patrice O'Neal: Elephant in the Room,Patrice O'Neal: Elephant in the Room (2011),2011.0,['Comedy'],12830
12831,100070,Punching the Clown,Punching the Clown (2009),2009.0,['Comedy'],12831
12832,100077,Made in Hong Kong (Xiang Gang zhi zao),Made in Hong Kong (Xiang Gang zhi zao) (1997),1997.0,"['Crime', 'Drama', 'Romance']",12832
12833,100079,Creature from Black Lake,Creature from Black Lake (1976) ,1976.0,"['Drama', 'Horror', 'Mystery']",12833
12834,100083,Movie 43,Movie 43 (2013),2013.0,['Comedy'],12834
12835,100087,Night of the Demons 2,Night of the Demons 2 (1994),1994.0,['Horror'],12835
12836,100091,Hitler's Madman,Hitler's Madman (1943),1943.0,"['Drama', 'War']",12836
12837,100093,Death Race 3: Inferno,Death Race 3: Inferno (2012),2012.0,"['Action', 'Sci-Fi', 'Thriller']",12837
12838,100096,Black White + Gray: A Portrait of Sam Wagstaff and Robert Mapplethorpe,Black White + Gray: A Portrait of Sam Wagstaff and Robert Mapplethorpe (2007) ,2007.0,['Documentary'],12838
12839,100099,Pictures of the Old World (Obrazy starého sveta),Pictures of the Old World (Obrazy starého sveta) (1972),1972.0,['Documentary'],12839
12840,100101,Jean Gentil,Jean Gentil (2010),2010.0,['Drama'],12840
12841,100106,"Pervert's Guide to Ideology, The","Pervert's Guide to Ideology, The (2012)",2012.0,['Documentary'],12841
12842,100131,We the Party,We the Party (2012),2012.0,['Comedy'],12842
12843,100138,"Simple Life, A (Tao jie)","Simple Life, A (Tao jie) (2011)",2011.0,['Drama'],12843
12844,100141,Treacle Jr.,Treacle Jr. (2010),2010.0,['Drama'],12844
12845,100143,"End of Love, The","End of Love, The (2012)",2012.0,['Drama'],12845
12846,100147,"Act in Question, The (Acto en cuestión, El)","Act in Question, The (Acto en cuestión, El) (1993)",1993.0,['Drama'],12846
12847,100150,"Color Wheel, The","Color Wheel, The (2011)",2011.0,"['Comedy', 'Romance']",12847
12848,100155,"Green Wave, The","Green Wave, The (2010)",2010.0,['Documentary'],12848
12849,100159,Sightseers,Sightseers (2012),2012.0,['Comedy'],12849
12850,100161,Oppai Volleyball (Oppai barê),Oppai Volleyball (Oppai barê) (2009),2009.0,['Comedy'],12850
12851,100163,Hansel & Gretel: Witch Hunters,Hansel & Gretel: Witch Hunters (2013),2013.0,"['Action', 'Fantasy', 'Horror', 'IMAX']",12851
12852,100167,Murder by Proxy: How America Went Postal,Murder by Proxy: How America Went Postal (2010),2010.0,['Documentary'],12852
12853,100169,After Porn Ends,After Porn Ends (2010),2010.0,['Documentary'],12853
12854,100171,"Angélique, marquise des anges","Angélique, marquise des anges (1964)",1964.0,"['Adventure', 'Romance']",12854
12855,100173,Stonehenge Apocalypse,Stonehenge Apocalypse (2010),2010.0,['Sci-Fi'],12855
12856,100180,"Last Godfather, The","Last Godfather, The (2010)",2010.0,['Comedy'],12856
12857,100183,Portrait of Wally,Portrait of Wally (2012),2012.0,['Documentary'],12857
12858,100188,Palme,Palme (2012),2012.0,['Documentary'],12858
12859,100190,Poor Us: An Animated History of Poverty,Poor Us: An Animated History of Poverty (2012),2012.0,"['Animation', 'Documentary']",12859
12860,100192,Ironclads,Ironclads (1991),1991.0,"['Drama', 'Romance', 'War']",12860
12861,100196,Tom Petty and the Heartbreakers: Runnin' Down a Dream,Tom Petty and the Heartbreakers: Runnin' Down a Dream (2007),2007.0,"['Documentary', 'Musical']",12861
12862,100200,Churchill: The Hollywood Years,Churchill: The Hollywood Years (2004),2004.0,"['Comedy', 'War']",12862
12863,100203,Sundome,Sundome (2007),2007.0,"['Comedy', 'Drama', 'Romance']",12863
12864,100205,Godzilla vs. Gigan (Chikyû kogeki meirei: Gojira tai Gaigan),Godzilla vs. Gigan (Chikyû kogeki meirei: Gojira tai Gaigan) (1972),1972.0,"['Action', 'Adventure', 'Horror']",12864
12865,100210,"Wild Horse, Wild Ride","Wild Horse, Wild Ride (2011)",2011.0,"['Documentary', 'Western']",12865
12866,100222,God Save My Shoes,God Save My Shoes (2011),2011.0,['Documentary'],12866
12867,100226,Why Stop Now,Why Stop Now (2012),2012.0,"['Comedy', 'Drama']",12867
12868,100229,"Psychopath, The","Psychopath, The (1966)",1966.0,"['Horror', 'Mystery']",12868
12869,100232,"Not with My Wife, You Don't!","Not with My Wife, You Don't! (1966)",1966.0,"['Comedy', 'Drama']",12869
12870,100244,"East, The","East, The (2013)",2013.0,['Drama'],12870
12871,100248,Lo,Lo (2009),2009.0,"['Comedy', 'Horror', 'Romance']",12871
12872,100251,"House of Seven Corpses, The","House of Seven Corpses, The (1974)",1974.0,['Horror'],12872
12873,100255,Confessions of a Driving Instructor,Confessions of a Driving Instructor (1976),1976.0,['Comedy'],12873
12874,100257,Confessions from a Holiday Camp,Confessions from a Holiday Camp (1977),1977.0,['Comedy'],12874
12875,100259,Kilometre Zero (Kilomètre zéro),Kilometre Zero (Kilomètre zéro) (2005),2005.0,"['Drama', 'War']",12875
12876,100289,"Pink Ribbons, Inc.","Pink Ribbons, Inc. (2011)",2011.0,['Documentary'],12876
12877,100291,Ballplayer: Pelotero,Ballplayer: Pelotero (2011),2011.0,"['Documentary', 'Drama']",12877
12878,100296,Den sommeren jeg fylte 15,Den sommeren jeg fylte 15 (1976),1976.0,['Drama'],12878
12879,100298,"Erotic Man, The","Erotic Man, The (2010)",2010.0,['Drama'],12879
12880,100304,"Liability, The","Liability, The (2012)",2012.0,"['Action', 'Thriller']",12880
12881,100310,Butchered,Butchered (2010),2010.0,['Horror'],12881
12882,100315,2 Become 1 (Tin sun yut dui),2 Become 1 (Tin sun yut dui) (2006),2006.0,"['Comedy', 'Drama', 'Romance']",12882
